activity	subject	variable	mean
walking	6	tGravityAccelerationStdZ	-0.957205025789474
walking	6	tBodyAccelerationJerkMeanX	0.0699585876912281
walking	6	tBodyAccelerationJerkMeanY	-0.0164831715964912
walking	6	tBodyAccelerationJerkMeanZ	-0.00738931200701754
walking	6	tBodyAccelerationJerkStdX	-0.132784766936842
walking	6	tBodyAccelerationJerkStdY	0.00808897373684211
walking	6	tBodyAccelerationJerkStdZ	-0.575777466491228
walking	6	tBodyGyroscopeMeanX	-0.025509618645614
walking	6	tBodyGyroscopeMeanY	-0.0744462466
walking	6	tBodyGyroscopeMeanZ	0.0838808799280702
walking	6	tBodyGyroscopeStdX	-0.446020952631579
walking	6	tBodyGyroscopeStdY	-0.331702267894737
walking	6	tBodyGyroscopeStdZ	-0.383139334736842
walking	6	tBodyGyroscopeJerkMeanX	-0.0878891090105263
walking	6	tBodyGyroscopeJerkMeanY	-0.0362308971842105
walking	6	tBodyGyroscopeJerkMeanZ	-0.0539597284210526
walking	6	tBodyGyroscopeJerkStdX	-0.18260093354386
walking	6	tBodyGyroscopeJerkStdY	-0.416390246140351
walking	6	tBodyGyroscopeJerkStdZ	-0.166684422233333
walking	6	tBodyAccelerationMagnitudeMean	-0.166840713631579
walking	6	tBodyAccelerationMagnitudeStd	-0.266734167368421
walking	6	tGravityAccelerationMagnitudeMean	-0.166840713631579
walking	6	tGravityAccelerationMagnitudeStd	-0.266734167368421
walking	6	tBodyAccelerationJerkMagnitudeMean	-0.195117026052632
walking	6	tBodyAccelerationJerkMagnitudeStd	-0.0706029648421053
walking	6	tBodyGyroscopeMagnitudeMean	-0.281207841122807
walking	6	tBodyGyroscopeMagnitudeStd	-0.36560291677193
walking	6	tBodyGyroscopeJerkMagnitudeMean	-0.321290483140351
walking	6	tBodyGyroscopeJerkMagnitudeStd	-0.364708342315789
walking	6	fBodyAccelerationMeanX	-0.187934323140351
walking	6	fBodyAccelerationMeanY	0.140781621991228
walking	6	fBodyAccelerationMeanZ	-0.498520164385965
walking	6	fBodyAccelerationStdX	-0.34522769
walking	6	fBodyAccelerationStdY	0.101699642168947
walking	6	fBodyAccelerationStdZ	-0.550474621754386
walking	6	fBodyAccelerationMeanFrequencyX	-0.196841736649123
walking	6	fBodyAccelerationMeanFrequencyY	0.0220734188245614
walking	6	fBodyAccelerationMeanFrequencyZ	0.185107042277193
walking	6	fBodyAccelerationJerkMeanX	-0.150942917824561
walking	6	fBodyAccelerationJerkMeanY	-0.0753742321614035
walking	6	fBodyAccelerationJerkMeanZ	-0.541438616140351
walking	6	fBodyAccelerationJerkStdX	-0.19269469414386
walking	6	fBodyAccelerationJerkStdY	0.0314450678263158
walking	6	fBodyAccelerationJerkStdZ	-0.608624354210526
walking	6	fBodyAccelerationJerkMeanFrequencyX	-0.178295181261404
walking	6	fBodyAccelerationJerkMeanFrequencyY	-0.466305754035088
walking	6	fBodyAccelerationJerkMeanFrequencyZ	-0.104129449033509
walking	6	fBodyGyroscopeMeanX	-0.239650710533333
walking	6	fBodyGyroscopeMeanY	-0.341378429473684
walking	6	fBodyGyroscopeMeanZ	-0.203575458733333
walking	6	fBodyGyroscopeStdX	-0.515323854385965
walking	6	fBodyGyroscopeStdY	-0.332008706842105
walking	6	fBodyGyroscopeStdZ	-0.512209233508772
walking	6	fBodyGyroscopeMeanFrequencyX	0.0912409729185965
walking	6	fBodyGyroscopeMeanFrequencyY	0.0416267535368421
walking	6	fBodyGyroscopeMeanFrequencyZ	0.302874949789474
walking	6	fBodyAccelerationMagnitudeMean	-0.201386607649123
walking	6	fBodyAccelerationMagnitudeStd	-0.421683093508772
walking	6	fBodyAccelerationMagnitudeMeanFrequency	0.20009036395614
walking	6	fBodyBodyAccelerationJerkMagnitudeMean	-0.055401423331579
walking	6	fBodyBodyAccelerationJerkMagnitudeStd	-0.0964999702982456
walking	6	fBodyBodyAccelerationJerkMagnitudeMeanFrequency	-0.00922884645438597
walking	6	fBodyBodyGyroscopeMagnitudeMean	-0.329681123368421
walking	6	fBodyBodyGyroscopeMagnitudeStd	-0.510648322631579
walking	6	fBodyBodyGyroscopeMagnitudeMeanFrequency	0.293109613491228
walking	6	fBodyBodyGyroscopeJerkMagnitudeMean	-0.366500534122807
walking	6	fBodyBodyGyroscopeJerkMagnitudeStd	-0.408078906482456
walking	6	fBodyBodyGyroscopeJerkMagnitudeMeanFrequency	0.10092473178193
walking	6	tBodyAccelerationMeanPLUSGravity	-0.0680347059298246
walking	6	tBodyAccelerationJerkMeanPLUSGravityMean	0.00559532819298245
walking	6	tBodyGyroscopeMeanPLUSGravityMean	-0.0510580447719298
walking	6	tBodyGyroscopeJerkMeanPLUSGravityMean	-0.0818817931526316
walking	6	XPLUSGravityMean	-0.806205222982456
walking	6	YPLUSGravityMean	0.230443600877193
walking	6	ZPLUSGravityMean	-0.00130364271742105
walking	7	tBodyAccelerationMeanX	0.275592961754386
walking	7	tBodyAccelerationMeanY	-0.018653665345614
walking	7	tBodyAccelerationMeanZ	-0.110912234947368
walking	7	tBodyAccelerationStdX	-0.327243240701754
walking	7	tBodyAccelerationStdY	-0.0772618561052631
walking	7	tBodyAccelerationStdZ	0.159631283261403
walking	7	tGravityAccelerationMeanX	0.932566472280702
walking	7	tGravityAccelerationMeanY	-0.159097003684211
walking	7	tGravityAccelerationMeanZ	-0.160846924029807
walking	7	tGravityAccelerationStdX	-0.979851271403509
walking	7	tGravityAccelerationStdY	-0.969404155087719
walking	7	tGravityAccelerationStdZ	-0.952159770526316
walking	7	tBodyAccelerationJerkMeanX	0.0901462649192983
walking	7	tBodyAccelerationJerkMeanY	0.0184322723280702
walking	7	tBodyAccelerationJerkMeanZ	-0.0210398551649123
walking	7	tBodyAccelerationJerkStdX	-0.346026226140351
walking	7	tBodyAccelerationJerkStdY	-0.0547448948245614
walking	7	tBodyAccelerationJerkStdZ	-0.149488514397895
walking	7	tBodyGyroscopeMeanX	0.00228835208526316
walking	7	tBodyGyroscopeMeanY	-0.0837113724842105
walking	7	tBodyGyroscopeMeanZ	0.0641104602035088
walking	7	tBodyGyroscopeStdX	-0.503313517017544
walking	7	tBodyGyroscopeStdY	-0.23109830545614
walking	7	tBodyGyroscopeStdZ	-0.396013535263158
walking	7	tBodyGyroscopeJerkMeanX	-0.123654199751333
walking	7	tBodyGyroscopeJerkMeanY	-0.0447766029745614
walking	7	tBodyGyroscopeJerkMeanZ	-0.0495713093294737
walking	7	tBodyGyroscopeJerkStdX	-0.21166729682807
walking	7	tBodyGyroscopeJerkStdY	-0.174136410738596
walking	7	tBodyGyroscopeJerkStdZ	-0.458302971403509
walking	7	tBodyAccelerationMagnitudeMean	-0.0978090439438596
walking	7	tBodyAccelerationMagnitudeStd	-0.198554708385965
walking	7	tGravityAccelerationMagnitudeMean	-0.0978090439438596
walking	7	tGravityAccelerationMagnitudeStd	-0.198554708385965
walking	7	tBodyAccelerationJerkMagnitudeMean	-0.192948900438596
walking	7	tBodyAccelerationJerkMagnitudeStd	-0.027557329277193
walking	7	tBodyGyroscopeMagnitudeMean	-0.305959351403509
walking	7	tBodyGyroscopeMagnitudeStd	-0.19828316695614
walking	7	tBodyGyroscopeJerkMagnitudeMean	-0.300022779964912
walking	7	tBodyGyroscopeJerkMagnitudeStd	-0.0953401161070176
walking	7	fBodyAccelerationMeanX	-0.343048405789474
walking	7	fBodyAccelerationMeanY	-0.0641564202736842
walking	7	fBodyAccelerationMeanZ	0.0385832252345614
walking	7	fBodyAccelerationStdX	-0.322034908070175
walking	7	fBodyAccelerationStdY	-0.143721823263158
walking	7	fBodyAccelerationStdZ	0.133316828089298
walking	7	fBodyAccelerationMeanFrequencyX	-0.313727371842105
walking	7	fBodyAccelerationMeanFrequencyY	0.160434129035088
walking	7	fBodyAccelerationMeanFrequencyZ	0.124630171101754
walking	7	fBodyAccelerationJerkMeanX	-0.383715797719298
walking	7	fBodyAccelerationJerkMeanY	-0.123192887383684
walking	7	fBodyAccelerationJerkMeanZ	-0.106490372892632
walking	7	fBodyAccelerationJerkStdX	-0.365314790947368
walking	7	fBodyAccelerationJerkStdY	-0.0431917460807018
walking	7	fBodyAccelerationJerkStdZ	-0.190751539207018
walking	7	fBodyAccelerationJerkMeanFrequencyX	-0.284586506210526
walking	7	fBodyAccelerationJerkMeanFrequencyY	-0.287013819157895
walking	7	fBodyAccelerationJerkMeanFrequencyZ	-0.244831719878947
walking	7	fBodyGyroscopeMeanX	-0.318395104666667
walking	7	fBodyGyroscopeMeanY	-0.151966687436842
walking	7	fBodyGyroscopeMeanZ	-0.366733617894737
walking	7	fBodyGyroscopeStdX	-0.563615256666667
walking	7	fBodyGyroscopeStdY	-0.290859379017544
walking	7	fBodyGyroscopeStdZ	-0.463270018245614
walking	7	fBodyGyroscopeMeanFrequencyX	0.111912537380702
walking	7	fBodyGyroscopeMeanFrequencyY	0.273141323315789
walking	7	fBodyGyroscopeMeanFrequencyZ	0.0143564054561404
walking	7	fBodyAccelerationMagnitudeMean	-0.151243649578947
walking	7	fBodyAccelerationMagnitudeStd	-0.351706780526316
walking	7	fBodyAccelerationMagnitudeMeanFrequency	0.172997883545614
walking	7	fBodyBodyAccelerationJerkMagnitudeMean	-0.0384187298547368
walking	7	fBodyBodyAccelerationJerkMagnitudeStd	-0.022138358
walking	7	fBodyBodyAccelerationJerkMagnitudeMeanFrequency	-0.0127446365087719
walking	7	fBodyBodyGyroscopeMagnitudeMean	-0.192909765467895
walking	7	fBodyBodyGyroscopeMagnitudeStd	-0.343894914947368
walking	7	fBodyBodyGyroscopeMagnitudeMeanFrequency	0.300315718087719
walking	7	fBodyBodyGyroscopeJerkMagnitudeMean	-0.155339855862632
walking	7	fBodyBodyGyroscopeJerkMagnitudeStd	-0.0841663774087719
walking	7	fBodyBodyGyroscopeJerkMagnitudeMeanFrequency	0.000880340047368421
walking	7	tBodyAccelerationMeanPLUSGravity	-0.0236143875614035
walking	7	tBodyAccelerationJerkMeanPLUSGravityMean	-0.00538084219298246
walking	7	tBodyGyroscopeMeanPLUSGravityMean	-0.0526936636491228
walking	7	tBodyGyroscopeJerkMeanPLUSGravityMean	0.0538950093298246
walking	7	XPLUSGravityMean	-0.747765638245614
walking	7	YPLUSGravityMean	0.192339300350877
walking	7	ZPLUSGravityMean	0.135380525087719
walking	8	tBodyAccelerationMeanX	0.27468631
walking	8	tBodyAccelerationMeanY	-0.0186628865310417
walking	8	tBodyAccelerationMeanZ	-0.107252090833333
walking	8	tBodyAccelerationStdX	-0.173605736002083
walking	8	tBodyAccelerationStdY	0.380782052708333
walking	8	tBodyAccelerationStdZ	-0.1420885318125
walking	8	tGravityAccelerationMeanX	0.913586347916667
walking	8	tGravityAccelerationMeanY	-0.217102194583333
walking	8	tGravityAccelerationMeanZ	-0.186267836962021
walking	8	tGravityAccelerationStdX	-0.974752050208333
walking	8	tGravityAccelerationStdY	-0.956781505625
walking	8	tGravityAccelerationStdZ	-0.956640104791667
walking	8	tBodyAccelerationJerkMeanX	0.0703393490833333
walking	8	tBodyAccelerationJerkMeanY	-0.00603947514583333
walking	8	tBodyAccelerationJerkMeanZ	-0.000673798876875
walking	8	tBodyAccelerationJerkStdX	-0.2586886278125
walking	8	tBodyAccelerationJerkStdY	0.233987544458333
walking	8	tBodyAccelerationJerkStdZ	-0.383200596479167
walking	8	tBodyGyroscopeMeanX	0.0235088228254167
walking	8	tBodyGyroscopeMeanY	-0.095791790535
walking	8	tBodyGyroscopeMeanZ	0.0509657915395833
walking	8	tBodyGyroscopeStdX	-0.1992097184375
walking	8	tBodyGyroscopeStdY	-0.2119972775
walking	8	tBodyGyroscopeStdZ	-0.0754447842395833
walking	8	tBodyGyroscopeJerkMeanX	-0.135886431360417
walking	8	tBodyGyroscopeJerkMeanY	-0.0314880905541667
walking	8	tBodyGyroscopeJerkMeanZ	-0.0522683965333333
walking	8	tBodyGyroscopeJerkStdX	-0.2460827504375
walking	8	tBodyGyroscopeJerkStdY	-0.428055700208333
walking	8	tBodyGyroscopeJerkStdZ	-0.388446971666667
walking	8	tBodyAccelerationMagnitudeMean	0.0516786278104167
walking	8	tBodyAccelerationMagnitudeStd	-0.1804072826
walking	8	tGravityAccelerationMagnitudeMean	0.0516786278104167
walking	8	tGravityAccelerationMagnitudeStd	-0.1804072826
walking	8	tBodyAccelerationJerkMagnitudeMean	-0.0668322430433333
walking	8	tBodyAccelerationJerkMagnitudeStd	-0.184571053979167
walking	8	tBodyGyroscopeMagnitudeMean	-0.00310243820125
walking	8	tBodyGyroscopeMagnitudeStd	-0.238746703958333
walking	8	tBodyGyroscopeJerkMagnitudeMean	-0.339129269583333
walking	8	tBodyGyroscopeJerkMagnitudeStd	-0.502957255416667
walking	8	fBodyAccelerationMeanX	-0.247389011875
walking	8	fBodyAccelerationMeanY	0.316982393333333
walking	8	fBodyAccelerationMeanZ	-0.238634594791667
walking	8	fBodyAccelerationStdX	-0.148386858858333
walking	8	fBodyAccelerationStdY	0.32484493125
walking	8	fBodyAccelerationStdZ	-0.158437341970833
walking	8	fBodyAccelerationMeanFrequencyX	-0.380892405770833
walking	8	fBodyAccelerationMeanFrequencyY	0.00356163764166667
walking	8	fBodyAccelerationMeanFrequencyZ	0.111947205354167
walking	8	fBodyAccelerationJerkMeanX	-0.311198711041667
walking	8	fBodyAccelerationJerkMeanY	0.0796832872416667
walking	8	fBodyAccelerationJerkMeanZ	-0.361563262083333
walking	8	fBodyAccelerationJerkStdX	-0.271448185291667
walking	8	fBodyAccelerationJerkStdY	0.315883536479167
walking	8	fBodyAccelerationJerkStdZ	-0.4044825094375
walking	8	fBodyAccelerationJerkMeanFrequencyX	-0.345898115416667
walking	8	fBodyAccelerationJerkMeanFrequencyY	-0.4192779011875
walking	8	fBodyAccelerationJerkMeanFrequencyZ	-0.2474853992125
walking	8	fBodyGyroscopeMeanX	-0.102063053808333
walking	8	fBodyGyroscopeMeanY	-0.259729692333333
walking	8	fBodyGyroscopeMeanZ	-0.132902199479167
walking	8	fBodyGyroscopeStdX	-0.234252005895833
walking	8	fBodyGyroscopeStdY	-0.1908057215
walking	8	fBodyGyroscopeStdZ	-0.1429742348125
walking	8	fBodyGyroscopeMeanFrequencyX	-0.176032065666667
walking	8	fBodyGyroscopeMeanFrequencyY	-0.102881607560417
walking	8	fBodyGyroscopeMeanFrequencyZ	-0.218800753760417
walking	8	fBodyAccelerationMagnitudeMean	-0.09521728274375
walking	8	fBodyAccelerationMagnitudeStd	-0.360818978541667
walking	8	fBodyAccelerationMagnitudeMeanFrequency	0.204080887916667
walking	8	fBodyBodyAccelerationJerkMagnitudeMean	-0.123834409766667
walking	8	fBodyBodyAccelerationJerkMagnitudeStd	-0.276436130125
walking	8	fBodyBodyAccelerationJerkMagnitudeMeanFrequency	0.176189876266667
walking	8	fBodyBodyGyroscopeMagnitudeMean	-0.301241848645833
walking	8	fBodyBodyGyroscopeMagnitudeStd	-0.327459577895833
walking	8	fBodyBodyGyroscopeMagnitudeMeanFrequency	0.0890005737952083
walking	8	fBodyBodyGyroscopeJerkMagnitudeMean	-0.473026230833333
walking	8	fBodyBodyGyroscopeJerkMagnitudeStd	-0.581240190833333
walking	8	fBodyBodyGyroscopeJerkMagnitudeMeanFrequency	0.294590006666667
walking	8	tBodyAccelerationMeanPLUSGravity	0.0738615334791667
walking	8	tBodyAccelerationJerkMeanPLUSGravityMean	-0.0331417690625
walking	8	tBodyGyroscopeMeanPLUSGravityMean	-0.185503909375
walking	8	tBodyGyroscopeJerkMeanPLUSGravityMean	0.045002304125
walking	8	XPLUSGravityMean	-0.684991673958333
walking	8	YPLUSGravityMean	0.231918891041667
walking	8	ZPLUSGravityMean	0.153861202291667
walking	9	tBodyAccelerationMeanX	0.278502842115385
walking	9	tBodyAccelerationMeanY	-0.0180891971284423
walking	9	tBodyAccelerationMeanZ	-0.110820512307692
walking	9	tBodyAccelerationStdX	-0.238353562692308
walking	9	tBodyAccelerationStdY	-0.201696960826923
walking	9	tBodyAccelerationStdZ	-0.0579636469030769
walking	9	tGravityAccelerationMeanX	0.951867079615385
walking	9	tGravityAccelerationMeanY	-0.0314341738730769
walking	9	tGravityAccelerationMeanZ	-0.115856121080385
walking	9	tGravityAccelerationStdX	-0.980971973653846
walking	9	tGravityAccelerationStdY	-0.971242423076923
walking	9	tGravityAccelerationStdZ	-0.955523995576923
walking	9	tBodyAccelerationJerkMeanX	0.0704357270480769
walking	9	tBodyAccelerationJerkMeanY	0.0212255910017308
walking	9	tBodyAccelerationJerkMeanZ	0.00414762740192308
walking	9	tBodyAccelerationJerkStdX	-0.206733787961538
walking	9	tBodyAccelerationJerkStdY	-0.276929933846154
walking	9	tBodyAccelerationJerkStdZ	-0.409764526153846
walking	9	tBodyGyroscopeMeanX	-0.0808360598653846
walking	9	tBodyGyroscopeMeanY	-0.0625598710615385
walking	9	tBodyGyroscopeMeanZ	0.111629779896154
walking	9	tBodyGyroscopeStdX	-0.476163506730769
walking	9	tBodyGyroscopeStdY	-0.467054167884615
walking	9	tBodyGyroscopeStdZ	-0.265683521346154
walking	9	tBodyGyroscopeJerkMeanX	-0.0809204094461538
walking	9	tBodyGyroscopeJerkMeanY	-0.0356283427038462
walking	9	tBodyGyroscopeJerkMeanZ	-0.0633406620592308
walking	9	tBodyGyroscopeJerkStdX	-0.526985309038462
walking	9	tBodyGyroscopeJerkStdY	-0.549200228076923
walking	9	tBodyGyroscopeJerkStdZ	-0.457881494038462
walking	9	tBodyAccelerationMagnitudeMean	-0.0980840496143461
walking	9	tBodyAccelerationMagnitudeStd	-0.37942877
walking	9	tGravityAccelerationMagnitudeMean	-0.0980840496143461
walking	9	tGravityAccelerationMagnitudeStd	-0.37942877
walking	9	tBodyAccelerationJerkMagnitudeMean	-0.203733615519231
walking	9	tBodyAccelerationJerkMagnitudeStd	-0.317113487115385
walking	9	tBodyGyroscopeMagnitudeMean	-0.294542266826923
walking	9	tBodyGyroscopeMagnitudeStd	-0.489725811538462
walking	9	tBodyGyroscopeJerkMagnitudeMean	-0.510253995769231
walking	9	tBodyGyroscopeJerkMagnitudeStd	-0.599866472692308
walking	9	fBodyAccelerationMeanX	-0.294711163653846
walking	9	fBodyAccelerationMeanY	-0.257677616153846
walking	9	fBodyAccelerationMeanZ	-0.250806259788462
walking	9	fBodyAccelerationStdX	-0.218019977423077
walking	9	fBodyAccelerationStdY	-0.223972558596154
walking	9	fBodyAccelerationStdZ	-0.0337965256573077
walking	9	fBodyAccelerationMeanFrequencyX	-0.310727563365385
walking	9	fBodyAccelerationMeanFrequencyY	0.0213195015442308
walking	9	fBodyAccelerationMeanFrequencyZ	0.0237831761442308
walking	9	fBodyAccelerationJerkMeanX	-0.314265401346154
walking	9	fBodyAccelerationJerkMeanY	-0.367706595
walking	9	fBodyAccelerationJerkMeanZ	-0.399541245192308
walking	9	fBodyAccelerationJerkStdX	-0.170228340134423
walking	9	fBodyAccelerationJerkStdY	-0.228380473480769
walking	9	fBodyAccelerationJerkStdZ	-0.419104362884615
walking	9	fBodyAccelerationJerkMeanFrequencyX	-0.378291493076923
walking	9	fBodyAccelerationJerkMeanFrequencyY	-0.389047303846154
walking	9	fBodyAccelerationJerkMeanFrequencyZ	-0.366570477826923
walking	9	fBodyGyroscopeMeanX	-0.383676120961538
walking	9	fBodyGyroscopeMeanY	-0.436905860576923
walking	9	fBodyGyroscopeMeanZ	-0.240222512134615
walking	9	fBodyGyroscopeStdX	-0.507404512692308
walking	9	fBodyGyroscopeStdY	-0.490990336346154
walking	9	fBodyGyroscopeStdZ	-0.342367223269231
walking	9	fBodyGyroscopeMeanFrequencyX	-0.200624503730769
walking	9	fBodyGyroscopeMeanFrequencyY	0.0164815831107692
walking	9	fBodyGyroscopeMeanFrequencyZ	-0.152103721057692
walking	9	fBodyAccelerationMagnitudeMean	-0.318801022711538
walking	9	fBodyAccelerationMagnitudeStd	-0.513891953269231
walking	9	fBodyAccelerationMagnitudeMeanFrequency	0.161672988528846
walking	9	fBodyBodyAccelerationJerkMagnitudeMean	-0.316870715576923
walking	9	fBodyBodyAccelerationJerkMagnitudeStd	-0.322337536730769
walking	9	fBodyBodyAccelerationJerkMagnitudeMeanFrequency	0.159239938555769
walking	9	fBodyBodyGyroscopeMagnitudeMean	-0.513797480384615
walking	9	fBodyBodyGyroscopeMagnitudeStd	-0.562714528653846
walking	9	fBodyBodyGyroscopeMagnitudeMeanFrequency	0.127416241121154
walking	9	fBodyBodyGyroscopeJerkMagnitudeMean	-0.602581618269231
walking	9	fBodyBodyGyroscopeJerkMagnitudeStd	-0.624351923653846
walking	9	fBodyBodyGyroscopeJerkMagnitudeMeanFrequency	0.243222181771154
walking	9	tBodyAccelerationMeanPLUSGravity	-0.0259657901346154
walking	9	tBodyAccelerationJerkMeanPLUSGravityMean	0.0623476589538462
walking	9	tBodyGyroscopeMeanPLUSGravityMean	0.121321075826923
walking	9	tBodyGyroscopeJerkMeanPLUSGravityMean	-0.0265764240576923
walking	9	XPLUSGravityMean	-0.844514789230769
walking	9	YPLUSGravityMean	0.105281462134615
walking	9	ZPLUSGravityMean	0.103849947479269
walking	10	tBodyAccelerationMeanX	0.278574076603774
walking	10	tBodyAccelerationMeanY	-0.017022351190566
walking	10	tBodyAccelerationMeanZ	-0.109057512132075
walking	10	tBodyAccelerationStdX	-0.178709734396226
walking	10	tBodyAccelerationStdY	-0.0227431651698113
walking	10	tBodyAccelerationStdZ	-0.395645072075472
walking	10	tGravityAccelerationMeanX	0.963092149811321
walking	10	tGravityAccelerationMeanY	-0.0838277013962264
walking	10	tGravityAccelerationMeanZ	0.0549276242264151
walking	10	tGravityAccelerationStdX	-0.974435158113208
walking	10	tGravityAccelerationStdY	-0.971114719811321
walking	10	tGravityAccelerationStdZ	-0.957862728301887
walking	10	tBodyAccelerationJerkMeanX	0.0857943809283019
walking	10	tBodyAccelerationJerkMeanY	0.00408248792641509
walking	10	tBodyAccelerationJerkMeanZ	-0.0162953195396226
walking	10	tBodyAccelerationJerkStdX	-0.0521991013207547
walking	10	tBodyAccelerationJerkStdY	0.0750804952113207
walking	10	tBodyAccelerationJerkStdZ	-0.511662905849057
walking	10	tBodyGyroscopeMeanX	0.0106894976215094
walking	10	tBodyGyroscopeMeanY	-0.0819540783760943
walking	10	tBodyGyroscopeMeanZ	0.0986695731160377
walking	10	tBodyGyroscopeStdX	-0.414205475283019
walking	10	tBodyGyroscopeStdY	-0.250853318679245
walking	10	tBodyGyroscopeStdZ	-0.174524868603774
walking	10	tBodyGyroscopeJerkMeanX	-0.122709563462264
walking	10	tBodyGyroscopeJerkMeanY	-0.0519204981037736
walking	10	tBodyGyroscopeJerkMeanZ	-0.0611262928849057
walking	10	tBodyGyroscopeJerkStdX	-0.366063723207547
walking	10	tBodyGyroscopeJerkStdY	-0.509683327924528
